process_id,task,start_time,user,industry,service_charge
445,Review Documents,15-02-2019 19:15:38,Rod,Telecom,49000
445,Automated Scoreboarding,15-02-2019 22:53:20,SYSTEM,Telecom,49000
445,Update Backend Systems,15-02-2019 22:56:18,RPA,Telecom,49000
445,Notification Review Request Completed,15-02-2019 23:14:35,SYSTEM,Telecom,49000
446,New Client Onboarding Request,16-02-2019 18:00:00,Francis,Insurance,45000
446,Review Documents,16-02-2019 19:35:26,Rod,Insurance,45000
446,Automated Scoreboarding,16-02-2019 20:03:31,SYSTEM,Insurance,45000
446,Update Backend Systems,16-02-2019 20:11:40,RPA,Insurance,45000
446,Notification Review Request Completed,16-02-2019 20:26:12,SYSTEM,Insurance,45000
447,New Client Onboarding Request,17-02-2019 18:00:00,Clive,Healthcare,15000
447,Review Documents,17-02-2019 19:16:09,Jane,Healthcare,15000
447,Automated Scoreboarding,17-02-2019 19:33:45,SYSTEM,Healthcare,15000
447,Update Backend Systems,17-02-2019 19:42:44,RPA,Healthcare,15000
447,Notification Review Request Completed,17-02-2019 20:03:46,SYSTEM,Healthcare,15000
448,New Client Onboarding Request,18-02-2019 18:00:00,Francis,Finance,20000
448,Review Documents,18-02-2019 19:12:55,Rod,Finance,20000
448,Automated Scoreboarding,18-02-2019 19:34:32,SYSTEM,Finance,20000
448,Update Backend Systems,18-02-2019 19:43:47,RPA,Finance,20000
448,Notification Review Request Completed,18-02-2019 19:58:02,SYSTEM,Finance,20000
449,New Client Onboarding Request,19-02-2019 18:00:00,Tom,Insurance,45000
449,Review Documents,19-02-2019 19:39:00,Rod,Insurance,45000
449,Automated Scoreboarding,19-02-2019 20:19:14,SYSTEM,Insurance,45000
449,Update Backend Systems,19-02-2019 20:24:12,RPA,Insurance,45000
449,Notification Review Request Completed,19-02-2019 20:40:03,SYSTEM,Insurance,45000
450,New Client Onboarding Request,20-02-2019 18:00:00,Clive,Telecom,49000
450,Review Documents,20-02-2019 18:21:45,Freddy,Telecom,49000
450,Automated Scoreboarding,20-02-2019 18:39:02,SYSTEM,Telecom,49000
450,Update Backend Systems,20-02-2019 18:48:20,RPA,Telecom,49000
450,Notification Review Request Completed,20-02-2019 19:12:46,SYSTEM,Telecom,49000
451,New Client Onboarding Request,21-02-2019 18:00:00,Nick,Federal,3000
451,Review Documents,21-02-2019 18:38:07,Jane,Federal,3000
451,Automated Scoreboarding,21-02-2019 20:52:24,SYSTEM,Federal,3000
451,Update Backend Systems,21-02-2019 20:58:40,RPA,Federal,3000
451,Notification Review Request Completed,21-02-2019 21:10:56,SYSTEM,Federal,3000
452,New Client Onboarding Request,22-02-2019 18:00:00,Seb,Insurance,45000
452,Review Documents,22-02-2019 22:47:51,Rod,Insurance,45000
452,Automated Scoreboarding,22-02-2019 23:18:33,SYSTEM,Insurance,45000
452,Update Backend Systems,22-02-2019 23:24:28,RPA,Insurance,45000
452,Notification Review Request Completed,22-02-2019 23:48:13,SYSTEM,Insurance,45000
453,New Client Onboarding Request,23-02-2019 18:00:00,Tom,Federal,8000
453,Review Documents,23-02-2019 18:38:32,Jane,Federal,8000
453,Automated Scoreboarding,23-02-2019 21:09:07,SYSTEM,Federal,8000
453,Update Backend Systems,23-02-2019 21:13:14,RPA,Federal,8000
453,Notification Review Request Completed,23-02-2019 21:28:08,SYSTEM,Federal,8000
454,New Client Onboarding Request,24-02-2019 18:00:00,Seb,Telecom,49000
454,Review Documents,24-02-2019 19:07:55,Jane,Telecom,49000
454,Automated Scoreboarding,24-02-2019 19:17:54,SYSTEM,Telecom,49000
454,Update Backend Systems,24-02-2019 19:24:53,RPA,Telecom,49000
454,Notification Review Request Completed,24-02-2019 19:40:14,SYSTEM,Telecom,49000
455,New Client Onboarding Request,25-02-2019 18:00:00,Tom,Telecom,49000
455,Review Documents,25-02-2019 18:37:51,Jane,Telecom,49000
455,Automated Scoreboarding,25-02-2019 18:51:18,SYSTEM,Telecom,49000
455,Update Backend Systems,25-02-2019 18:55:48,RPA,Telecom,49000
455,Notification Review Request Completed,25-02-2019 19:02:01,SYSTEM,Telecom,49000
456,New Client Onboarding Request,26-02-2019 18:00:00,Seb,Insurance,45000
456,Review Documents,26-02-2019 18:46:06,Freddy,Insurance,45000
456,Automated Scoreboarding,26-02-2019 21:37:54,SYSTEM,Insurance,45000
456,Update Backend Systems,26-02-2019 21:43:29,RPA,Insurance,45000
456,Notification Review Request Completed,26-02-2019 21:50:45,SYSTEM,Insurance,45000
457,New Client Onboarding Request,27-02-2019 18:00:00,Clive,Healthcare,25000
457,Review Documents,27-02-2019 19:16:14,Rod,Healthcare,25000
457,Automated Scoreboarding,27-02-2019 19:52:07,SYSTEM,Healthcare,25000
457,Update Backend Systems,27-02-2019 19:57:32,RPA,Healthcare,25000
457,Notification Review Request Completed,27-02-2019 20:14:41,SYSTEM,Healthcare,25000
458,New Client Onboarding Request,28-02-2019 18:00:00,Seb,Finance,12000
458,Review Documents,28-02-2019 19:18:26,Rod,Finance,12000
458,Automated Scoreboarding,28-02-2019 19:22:49,SYSTEM,Finance,12000
458,Update Backend Systems,28-02-2019 19:29:29,RPA,Finance,12000
458,Notification Review Request Completed,28-02-2019 19:37:19,SYSTEM,Finance,12000
459,New Client Onboarding Request,01-03-2019 18:00:00,Nick,Healthcare,20000
459,Review Documents,01-03-2019 18:40:35,Freddy,Healthcare,20000
459,Automated Scoreboarding,01-03-2019 19:07:59,SYSTEM,Healthcare,20000
459,Update Backend Systems,01-03-2019 19:14:24,RPA,Healthcare,20000
459,Notification Review Request Completed,01-03-2019 19:37:03,SYSTEM,Healthcare,20000
460,New Client Onboarding Request,02-03-2019 18:00:00,Clive,Federal,3000
460,Review Documents,02-03-2019 18:09:16,Jane,Federal,3000
460,Automated Scoreboarding,02-03-2019 20:11:58,SYSTEM,Federal,3000
460,Update Backend Systems,02-03-2019 20:16:20,RPA,Federal,3000
460,Notification Review Request Completed,02-03-2019 20:33:44,SYSTEM,Federal,3000
461,New Client Onboarding Request,03-03-2019 18:00:00,Francis,Insurance,45000
461,Review Documents,03-03-2019 18:30:44,Jane,Insurance,45000
461,Automated Scoreboarding,03-03-2019 18:32:46,SYSTEM,Insurance,45000
461,Update Backend Systems,03-03-2019 18:39:01,RPA,Insurance,45000
461,Notification Review Request Completed,03-03-2019 18:50:38,SYSTEM,Insurance,45000
462,New Client Onboarding Request,04-03-2019 18:00:00,Clive,Insurance,45000
462,Review Documents,04-03-2019 19:13:35,Rod,Insurance,45000
462,Automated Scoreboarding,04-03-2019 19:56:16,SYSTEM,Insurance,45000
462,Update Backend Systems,04-03-2019 20:01:59,RPA,Insurance,45000
462,Notification Review Request Completed,04-03-2019 20:13:13,SYSTEM,Insurance,45000
463,New Client Onboarding Request,05-03-2019 18:00:00,Seb,Healthcare,15000
463,Review Documents,05-03-2019 19:59:29,Rod,Healthcare,15000
463,Automated Scoreboarding,05-03-2019 20:06:39,SYSTEM,Healthcare,15000
463,Update Backend Systems,05-03-2019 20:12:22,RPA,Healthcare,15000
463,Notification Review Request Completed,05-03-2019 20:48:12,SYSTEM,Healthcare,15000
464,New Client Onboarding Request,06-03-2019 18:00:00,Tom,Insurance,45000
464,Review Documents,06-03-2019 18:15:31,Freddy,Insurance,45000
464,Automated Scoreboarding,06-03-2019 18:19:08,SYSTEM,Insurance,45000
464,Update Backend Systems,06-03-2019 18:25:08,RPA,Insurance,45000
464,Notification Review Request Completed,06-03-2019 18:57:21,SYSTEM,Insurance,45000
465,New Client Onboarding Request,07-03-2019 18:00:00,Tom,Federal,3000
465,Review Documents,07-03-2019 18:11:59,Freddy,Federal,3000
465,Automated Scoreboarding,07-03-2019 20:28:43,SYSTEM,Federal,3000
465,Update Backend Systems,07-03-2019 20:36:36,RPA,Federal,3000
465,Notification Review Request Completed,07-03-2019 20:55:37,SYSTEM,Federal,3000
466,New Client Onboarding Request,08-03-2019 18:00:00,Seb,Telecom,49000
466,Review Documents,08-03-2019 20:10:53,Rod,Telecom,49000
466,Automated Scoreboarding,08-03-2019 20:36:30,SYSTEM,Telecom,49000
466,Update Backend Systems,08-03-2019 20:41:52,RPA,Telecom,49000
466,Notification Review Request Completed,08-03-2019 20:56:25,SYSTEM,Telecom,49000
467,New Client Onboarding Request,09-03-2019 18:00:00,Clive,Telecom,49000
467,Review Documents,09-03-2019 18:24:02,Jane,Telecom,49000
467,Automated Scoreboarding,09-03-2019 18:56:11,SYSTEM,Telecom,49000
467,Update Backend Systems,09-03-2019 19:03:10,RPA,Telecom,49000
467,Notification Review Request Completed,09-03-2019 19:38:41,SYSTEM,Telecom,49000
468,New Client Onboarding Request,10-03-2019 18:00:00,Tom,Telecom,49000
468,Review Documents,10-03-2019 19:19:11,Rod,Telecom,49000
468,Automated Scoreboarding,10-03-2019 19:34:32,SYSTEM,Telecom,49000
468,Update Backend Systems,10-03-2019 19:48:42,RPA,Telecom,49000
468,Notification Review Request Completed,10-03-2019 20:08:51,SYSTEM,Telecom,49000
469,New Client Onboarding Request,11-03-2019 18:00:00,Francis,Finance,20000
469,Review Documents,11-03-2019 19:14:36,Rod,Finance,20000
469,Automated Scoreboarding,11-03-2019 19:20:33,SYSTEM,Finance,20000
469,Update Backend Systems,11-03-2019 19:26:13,RPA,Finance,20000
469,Notification Review Request Completed,11-03-2019 19:36:52,SYSTEM,Finance,20000
470,New Client Onboarding Request,12-03-2019 18:00:00,Tom,Healthcare,25000
470,Review Documents,12-03-2019 21:03:18,Rod,Healthcare,25000
470,Automated Scoreboarding,12-03-2019 21:33:13,SYSTEM,Healthcare,25000
470,Update Backend Systems,12-03-2019 21:40:09,RPA,Healthcare,25000
470,Notification Review Request Completed,12-03-2019 21:57:03,SYSTEM,Healthcare,25000
471,New Client Onboarding Request,13-03-2019 18:00:00,Nick,Healthcare,20000
471,Review Documents,13-03-2019 19:23:12,Rod,Healthcare,20000
471,Automated Scoreboarding,13-03-2019 19:28:36,SYSTEM,Healthcare,20000
471,Update Backend Systems,13-03-2019 19:36:26,RPA,Healthcare,20000
471,Notification Review Request Completed,13-03-2019 19:46:17,SYSTEM,Healthcare,20000
472,New Client Onboarding Request,14-03-2019 18:00:00,Clive,Insurance,45000
472,Review Documents,14-03-2019 19:44:56,Rod,Insurance,45000
472,Automated Scoreboarding,14-03-2019 19:50:35,SYSTEM,Insurance,45000
472,Update Backend Systems,14-03-2019 19:54:50,RPA,Insurance,45000
472,Notification Review Request Completed,14-03-2019 20:12:32,SYSTEM,Insurance,45000
473,New Client Onboarding Request,15-03-2019 18:00:00,Clive,Healthcare,25000
473,Review Documents,15-03-2019 18:22:12,Jane,Healthcare,25000
473,Automated Scoreboarding,15-03-2019 18:29:53,SYSTEM,Healthcare,25000
473,Update Backend Systems,15-03-2019 18:35:16,RPA,Healthcare,25000
473,Notification Review Request Completed,15-03-2019 18:42:38,SYSTEM,Healthcare,25000
474,New Client Onboarding Request,16-03-2019 18:00:00,Clive,Healthcare,20000
474,Review Documents,16-03-2019 20:06:26,Rod,Healthcare,20000
474,Automated Scoreboarding,16-03-2019 20:28:05,SYSTEM,Healthcare,20000
474,Update Backend Systems,16-03-2019 20:37:42,RPA,Healthcare,20000
474,Notification Review Request Completed,16-03-2019 20:50:38,SYSTEM,Healthcare,20000
475,New Client Onboarding Request,17-03-2019 18:00:00,Clive,Finance,12000
475,Review Documents,17-03-2019 18:26:52,Jane,Finance,12000
475,Automated Scoreboarding,17-03-2019 18:57:13,SYSTEM,Finance,12000
475,Update Backend Systems,17-03-2019 19:02:50,RPA,Finance,12000
475,Notification Review Request Completed,17-03-2019 19:27:03,SYSTEM,Finance,12000
476,New Client Onboarding Request,18-03-2019 18:00:00,Nick,Insurance,45000
476,Review Documents,18-03-2019 18:45:28,Freddy,Insurance,45000
476,Automated Scoreboarding,18-03-2019 18:55:12,SYSTEM,Insurance,45000
476,Update Backend Systems,18-03-2019 19:04:33,RPA,Insurance,45000
476,Notification Review Request Completed,18-03-2019 19:15:44,SYSTEM,Insurance,45000
477,New Client Onboarding Request,19-03-2019 18:00:00,Tom,Insurance,45000
477,Review Documents,19-03-2019 23:52:29,Jane,Insurance,45000
477,Automated Scoreboarding,20-03-2019 00:14:24,SYSTEM,Insurance,45000
477,Update Backend Systems,20-03-2019 00:18:38,RPA,Insurance,45000
477,Notification Review Request Completed,20-03-2019 00:33:05,SYSTEM,Insurance,45000
478,New Client Onboarding Request,20-03-2019 18:00:00,Tom,Federal,6000
478,Review Documents,20-03-2019 18:29:07,Jane,Federal,6000
478,Automated Scoreboarding,20-03-2019 20:36:43,SYSTEM,Federal,6000
478,Update Backend Systems,20-03-2019 20:44:38,RPA,Federal,6000
478,Notification Review Request Completed,20-03-2019 20:56:42,SYSTEM,Federal,6000
479,New Client Onboarding Request,21-03-2019 18:00:00,Clive,Healthcare,25000
479,Review Documents,21-03-2019 19:11:45,Rod,Healthcare,25000
479,Automated Scoreboarding,21-03-2019 19:28:42,SYSTEM,Healthcare,25000
479,Update Backend Systems,21-03-2019 19:34:03,RPA,Healthcare,25000
479,Notification Review Request Completed,21-03-2019 19:47:11,SYSTEM,Healthcare,25000
480,New Client Onboarding Request,22-03-2019 18:00:00,Tom,Telecom,49000
480,Review Documents,22-03-2019 19:27:14,Rod,Telecom,49000
480,Automated Scoreboarding,22-03-2019 19:49:42,SYSTEM,Telecom,49000
480,Update Backend Systems,22-03-2019 19:54:00,RPA,Telecom,49000
480,Notification Review Request Completed,22-03-2019 20:21:31,SYSTEM,Telecom,49000
481,New Client Onboarding Request,23-03-2019 18:00:00,Tom,Finance,20000
481,Review Documents,23-03-2019 18:29:08,Jane,Finance,20000
481,Automated Scoreboarding,23-03-2019 18:49:56,SYSTEM,Finance,20000
481,Update Backend Systems,23-03-2019 18:57:13,RPA,Finance,20000
481,Notification Review Request Completed,23-03-2019 19:15:09,SYSTEM,Finance,20000
482,New Client Onboarding Request,24-03-2019 18:00:00,Seb,Telecom,49000
482,Review Documents,24-03-2019 18:24:41,Freddy,Telecom,49000
482,Automated Scoreboarding,24-03-2019 18:49:56,SYSTEM,Telecom,49000
482,Update Backend Systems,24-03-2019 18:55:35,RPA,Telecom,49000
482,Notification Review Request Completed,24-03-2019 19:04:10,SYSTEM,Telecom,49000
483,New Client Onboarding Request,25-03-2019 18:00:00,Francis,Insurance,45000
483,Review Documents,25-03-2019 19:37:42,Jane,Insurance,45000
483,Automated Scoreboarding,25-03-2019 20:11:18,SYSTEM,Insurance,45000
483,Update Backend Systems,25-03-2019 20:22:07,RPA,Insurance,45000
483,Notification Review Request Completed,25-03-2019 20:27:10,SYSTEM,Insurance,45000
484,New Client Onboarding Request,26-03-2019 18:00:00,Clive,Telecom,49000
484,Review Documents,26-03-2019 18:27:00,Freddy,Telecom,49000
484,Automated Scoreboarding,26-03-2019 18:35:33,SYSTEM,Telecom,49000
484,Update Backend Systems,26-03-2019 18:43:10,RPA,Telecom,49000
484,Notification Review Request Completed,26-03-2019 19:04:04,SYSTEM,Telecom,49000
485,New Client Onboarding Request,27-03-2019 18:00:00,Clive,Federal,3000
485,Review Documents,27-03-2019 18:07:36,Freddy,Federal,3000
485,Automated Scoreboarding,27-03-2019 20:24:51,SYSTEM,Federal,3000
485,Update Backend Systems,27-03-2019 20:29:52,RPA,Federal,3000
485,Notification Review Request Completed,27-03-2019 20:43:02,SYSTEM,Federal,3000
486,New Client Onboarding Request,28-03-2019 18:00:00,Francis,Finance,10000
486,Review Documents,28-03-2019 18:34:50,Freddy,Finance,10000
486,Automated Scoreboarding,28-03-2019 19:26:20,SYSTEM,Finance,10000
486,Update Backend Systems,28-03-2019 19:31:22,RPA,Finance,10000
486,Notification Review Request Completed,28-03-2019 19:47:22,SYSTEM,Finance,10000
487,New Client Onboarding Request,29-03-2019 18:00:00,Nick,Healthcare,15000
487,Review Documents,29-03-2019 18:13:43,Freddy,Healthcare,15000
487,Automated Scoreboarding,29-03-2019 18:21:24,SYSTEM,Healthcare,15000
487,Update Backend Systems,29-03-2019 18:27:08,RPA,Healthcare,15000
487,Notification Review Request Completed,29-03-2019 18:39:36,SYSTEM,Healthcare,15000
488,New Client Onboarding Request,30-03-2019 18:00:00,Clive,Finance,10000
488,Review Documents,30-03-2019 19:57:33,Rod,Finance,10000
488,Automated Scoreboarding,30-03-2019 20:28:36,SYSTEM,Finance,10000
488,Update Backend Systems,30-03-2019 20:39:13,RPA,Finance,10000
488,Notification Review Request Completed,30-03-2019 20:53:09,SYSTEM,Finance,10000
489,New Client Onboarding Request,31-03-2019 18:00:00,Nick,Finance,10000
489,Review Documents,31-03-2019 19:24:38,Rod,Finance,10000
489,Automated Scoreboarding,31-03-2019 19:43:24,SYSTEM,Finance,10000
489,Update Backend Systems,31-03-2019 19:49:06,RPA,Finance,10000
489,Notification Review Request Completed,31-03-2019 20:11:52,SYSTEM,Finance,10000
490,New Client Onboarding Request,01-04-2019 18:00:00,Clive,Telecom,49000
490,Review Documents,01-04-2019 18:50:43,Jane,Telecom,49000
490,Automated Scoreboarding,01-04-2019 19:16:25,SYSTEM,Telecom,49000
490,Update Backend Systems,01-04-2019 19:22:51,RPA,Telecom,49000
490,Notification Review Request Completed,01-04-2019 19:38:05,SYSTEM,Telecom,49000
491,New Client Onboarding Request,02-04-2019 18:00:00,Clive,Telecom,49000
491,Review Documents,02-04-2019 19:25:39,Rod,Telecom,49000
491,Automated Scoreboarding,02-04-2019 19:45:36,SYSTEM,Telecom,49000
491,Update Backend Systems,02-04-2019 19:51:01,RPA,Telecom,49000
491,Notification Review Request Completed,02-04-2019 19:57:00,SYSTEM,Telecom,49000
492,New Client Onboarding Request,03-04-2019 18:00:00,Francis,Federal,3000
492,Review Documents,03-04-2019 18:11:53,Jane,Federal,3000
492,Automated Scoreboarding,03-04-2019 20:39:14,SYSTEM,Federal,3000
492,Update Backend Systems,03-04-2019 20:47:43,RPA,Federal,3000
492,Notification Review Request Completed,03-04-2019 20:56:20,SYSTEM,Federal,3000
493,New Client Onboarding Request,04-04-2019 18:00:00,Francis,Federal,8000
493,Review Documents,04-04-2019 18:37:52,Freddy,Federal,8000
493,Automated Scoreboarding,04-04-2019 20:43:15,SYSTEM,Federal,8000
493,Update Backend Systems,04-04-2019 20:46:44,RPA,Federal,8000
493,Notification Review Request Completed,04-04-2019 20:56:01,SYSTEM,Federal,8000
494,New Client Onboarding Request,05-04-2019 18:00:00,Clive,Telecom,49000
494,Review Documents,05-04-2019 18:14:47,Jane,Telecom,49000
494,Automated Scoreboarding,05-04-2019 18:44:07,SYSTEM,Telecom,49000
494,Update Backend Systems,05-04-2019 18:49:20,RPA,Telecom,49000
494,Notification Review Request Completed,05-04-2019 19:01:06,SYSTEM,Telecom,49000
495,New Client Onboarding Request,06-04-2019 18:00:00,Seb,Insurance,45000
495,Review Documents,06-04-2019 18:17:59,Jane,Insurance,45000
495,Automated Scoreboarding,06-04-2019 18:32:44,SYSTEM,Insurance,45000
495,Update Backend Systems,06-04-2019 18:39:59,RPA,Insurance,45000
495,Notification Review Request Completed,06-04-2019 18:53:22,SYSTEM,Insurance,45000
496,New Client Onboarding Request,07-04-2019 18:00:00,Clive,Finance,12000
496,Review Documents,07-04-2019 18:36:35,Freddy,Finance,12000
496,Automated Scoreboarding,07-04-2019 19:03:04,SYSTEM,Finance,12000
496,Update Backend Systems,07-04-2019 19:08:45,RPA,Finance,12000
496,Notification Review Request Completed,07-04-2019 19:30:22,SYSTEM,Finance,12000
497,New Client Onboarding Request,08-04-2019 18:00:00,Francis,Insurance,45000
497,Review Documents,08-04-2019 19:31:48,Rod,Insurance,45000
497,Automated Scoreboarding,08-04-2019 20:12:55,SYSTEM,Insurance,45000
497,Update Backend Systems,08-04-2019 20:20:22,RPA,Insurance,45000
497,Notification Review Request Completed,08-04-2019 20:29:16,SYSTEM,Insurance,45000
498,New Client Onboarding Request,09-04-2019 18:00:00,Tom,Healthcare,20000
498,Review Documents,09-04-2019 19:07:27,Rod,Healthcare,20000
498,Automated Scoreboarding,09-04-2019 19:35:22,SYSTEM,Healthcare,20000
498,Update Backend Systems,09-04-2019 19:44:57,RPA,Healthcare,20000
498,Notification Review Request Completed,09-04-2019 20:04:03,SYSTEM,Healthcare,20000
499,New Client Onboarding Request,10-04-2019 18:00:00,Francis,Finance,12000
499,Review Documents,10-04-2019 18:56:48,Jane,Finance,12000
499,Automated Scoreboarding,10-04-2019 19:02:55,SYSTEM,Finance,12000
499,Update Backend Systems,10-04-2019 19:07:46,RPA,Finance,12000
499,Notification Review Request Completed,10-04-2019 19:30:36,SYSTEM,Finance,12000
500,New Client Onboarding Request,11-04-2019 18:00:00,Nick,Healthcare,20000
500,Review Documents,11-04-2019 20:46:17,Rod,Healthcare,20000
500,Automated Scoreboarding,11-04-2019 20:47:47,SYSTEM,Healthcare,20000
500,Update Backend Systems,11-04-2019 20:51:21,RPA,Healthcare,20000
500,Notification Review Request Completed,11-04-2019 21:01:43,SYSTEM,Healthcare,20000
501,New Client Onboarding Request,12-04-2019 18:00:00,Nick,Finance,10000
501,Review Documents,12-04-2019 19:23:55,Jane,Finance,10000
501,Automated Scoreboarding,12-04-2019 19:31:36,SYSTEM,Finance,10000
501,Update Backend Systems,12-04-2019 19:37:05,RPA,Finance,10000
501,Notification Review Request Completed,12-04-2019 19:56:20,SYSTEM,Finance,10000
502,New Client Onboarding Request,13-04-2019 18:00:00,Clive,Finance,10000
502,Review Documents,13-04-2019 18:11:32,Jane,Finance,10000
502,Automated Scoreboarding,13-04-2019 18:25:27,SYSTEM,Finance,10000
502,Update Backend Systems,13-04-2019 18:33:38,RPA,Finance,10000
502,Notification Review Request Completed,13-04-2019 18:54:07,SYSTEM,Finance,10000
503,New Client Onboarding Request,14-04-2019 18:00:00,Seb,Healthcare,20000
503,Review Documents,14-04-2019 19:13:29,Rod,Healthcare,20000
503,Automated Scoreboarding,14-04-2019 19:22:48,SYSTEM,Healthcare,20000
503,Update Backend Systems,14-04-2019 19:31:44,RPA,Healthcare,20000
503,Notification Review Request Completed,14-04-2019 19:47:57,SYSTEM,Healthcare,20000
504,New Client Onboarding Request,15-04-2019 18:00:00,Nick,Telecom,49000
504,Review Documents,15-04-2019 18:06:47,Freddy,Telecom,49000
504,Automated Scoreboarding,15-04-2019 19:18:29,SYSTEM,Telecom,49000
504,Update Backend Systems,15-04-2019 19:24:50,RPA,Telecom,49000
504,Notification Review Request Completed,15-04-2019 19:42:15,SYSTEM,Telecom,49000
505,New Client Onboarding Request,16-04-2019 18:00:00,Francis,Insurance,45000
505,Review Documents,16-04-2019 19:17:09,Rod,Insurance,45000
505,Automated Scoreboarding,16-04-2019 19:46:25,SYSTEM,Insurance,45000
505,Update Backend Systems,16-04-2019 19:52:30,RPA,Insurance,45000
505,Notification Review Request Completed,16-04-2019 20:05:13,SYSTEM,Insurance,45000
506,New Client Onboarding Request,17-04-2019 18:00:00,Francis,Finance,20000
506,Review Documents,17-04-2019 18:23:43,Freddy,Finance,20000
506,Automated Scoreboarding,17-04-2019 18:26:24,SYSTEM,Finance,20000
506,Update Backend Systems,17-04-2019 18:31:27,RPA,Finance,20000
506,Notification Review Request Completed,17-04-2019 18:45:46,SYSTEM,Finance,20000
507,New Client Onboarding Request,18-04-2019 18:00:00,Clive,Federal,6000
507,Review Documents,18-04-2019 19:51:05,Rod,Federal,6000
507,Automated Scoreboarding,18-04-2019 21:58:52,SYSTEM,Federal,6000
507,Update Backend Systems,18-04-2019 22:02:47,RPA,Federal,6000
507,Notification Review Request Completed,18-04-2019 22:14:44,SYSTEM,Federal,6000
508,New Client Onboarding Request,19-04-2019 18:00:00,Seb,Federal,8000
508,Review Documents,19-04-2019 19:10:41,Freddy,Federal,8000
508,Automated Scoreboarding,19-04-2019 21:34:24,SYSTEM,Federal,8000
508,Update Backend Systems,19-04-2019 21:39:39,RPA,Federal,8000
508,Notification Review Request Completed,19-04-2019 21:54:44,SYSTEM,Federal,8000
509,New Client Onboarding Request,20-04-2019 18:00:00,Tom,Finance,10000
509,Review Documents,20-04-2019 18:17:58,Freddy,Finance,10000
509,Automated Scoreboarding,20-04-2019 18:42:17,SYSTEM,Finance,10000
509,Update Backend Systems,20-04-2019 18:52:43,RPA,Finance,10000
509,Notification Review Request Completed,20-04-2019 19:03:35,SYSTEM,Finance,10000
510,New Client Onboarding Request,21-04-2019 18:00:00,Tom,Telecom,49000
510,Review Documents,21-04-2019 18:16:01,Jane,Telecom,49000
510,Automated Scoreboarding,21-04-2019 18:39:32,SYSTEM,Telecom,49000
510,Update Backend Systems,21-04-2019 18:47:50,RPA,Telecom,49000
510,Notification Review Request Completed,21-04-2019 18:56:22,SYSTEM,Telecom,49000
511,New Client Onboarding Request,22-04-2019 18:00:00,Tom,Federal,8000
511,Review Documents,22-04-2019 19:30:02,Rod,Federal,8000
511,Automated Scoreboarding,22-04-2019 21:36:19,SYSTEM,Federal,8000
511,Update Backend Systems,22-04-2019 21:45:59,RPA,Federal,8000
511,Notification Review Request Completed,22-04-2019 22:07:49,SYSTEM,Federal,8000
512,New Client Onboarding Request,23-04-2019 18:00:00,Nick,Insurance,45000
512,Review Documents,23-04-2019 18:11:52,Jane,Insurance,45000
512,Automated Scoreboarding,23-04-2019 18:19:38,SYSTEM,Insurance,45000
512,Update Backend Systems,23-04-2019 18:25:10,RPA,Insurance,45000
512,Notification Review Request Completed,23-04-2019 18:41:27,SYSTEM,Insurance,45000
513,New Client Onboarding Request,24-04-2019 18:00:00,Clive,Telecom,49000
513,Review Documents,24-04-2019 18:29:39,Jane,Telecom,49000
513,Automated Scoreboarding,24-04-2019 18:34:31,SYSTEM,Telecom,49000
513,Update Backend Systems,24-04-2019 18:39:10,RPA,Telecom,49000
513,Notification Review Request Completed,24-04-2019 18:52:41,SYSTEM,Telecom,49000
514,New Client Onboarding Request,25-04-2019 18:00:00,Francis,Telecom,49000
514,Review Documents,25-04-2019 20:34:55,Jane,Telecom,49000
514,Automated Scoreboarding,25-04-2019 20:47:55,SYSTEM,Telecom,49000
514,Update Backend Systems,25-04-2019 20:52:55,RPA,Telecom,49000
514,Notification Review Request Completed,25-04-2019 21:07:35,SYSTEM,Telecom,49000
515,New Client Onboarding Request,26-04-2019 18:00:00,Clive,Finance,20000
515,Review Documents,26-04-2019 18:53:52,Freddy,Finance,20000
515,Automated Scoreboarding,26-04-2019 18:58:26,SYSTEM,Finance,20000
515,Update Backend Systems,26-04-2019 19:01:10,RPA,Finance,20000
515,Notification Review Request Completed,26-04-2019 19:17:51,SYSTEM,Finance,20000
516,New Client Onboarding Request,27-04-2019 18:00:00,Clive,Finance,20000
516,Review Documents,27-04-2019 18:17:16,Freddy,Finance,20000
516,Automated Scoreboarding,27-04-2019 18:41:46,SYSTEM,Finance,20000
516,Update Backend Systems,27-04-2019 18:46:48,RPA,Finance,20000
516,Notification Review Request Completed,27-04-2019 18:53:02,SYSTEM,Finance,20000
517,New Client Onboarding Request,28-04-2019 18:00:00,Clive,Telecom,49000
517,Review Documents,28-04-2019 18:21:02,Freddy,Telecom,49000
517,Automated Scoreboarding,28-04-2019 18:27:10,SYSTEM,Telecom,49000
517,Update Backend Systems,28-04-2019 18:35:21,RPA,Telecom,49000
517,Notification Review Request Completed,28-04-2019 18:54:50,SYSTEM,Telecom,49000
518,New Client Onboarding Request,29-04-2019 18:00:00,Francis,Finance,20000
518,Review Documents,29-04-2019 19:37:36,Rod,Finance,20000
518,Automated Scoreboarding,29-04-2019 19:41:54,SYSTEM,Finance,20000
518,Update Backend Systems,29-04-2019 19:45:53,RPA,Finance,20000
518,Notification Review Request Completed,29-04-2019 19:51:07,SYSTEM,Finance,20000
519,New Client Onboarding Request,30-04-2019 18:00:00,Tom,Healthcare,15000
519,Review Documents,30-04-2019 19:23:26,Rod,Healthcare,15000
